name,company,city,address,latitude,longitude
HOULM ASSURANCE - AGENT GENERAL SANLAM ASSURANCE (SAHAM ASSURANCE),Sanlam,Casablanca,"N°8 (A coté Café Kounouz), RDC Cooperative Ibnou Yassine , Boulevard Qods، Rue 187 Hay Moulay Abdellah, Dar-el-Beida 20610, Morocco",33.5427359,-7.5857078
Sanlam - Am Assurances,Sanlam,Casablanca,"144 Boulevard de madrid (en face lycée med v, Casablanca 20000, Morocco",33.5787263,-7.6144865
Sanlam - Sifaw-Assur,Sanlam,Casablanca,"Boulevard El Qods Résidence Al majd, IMM C, Casablanca 20000, Morocco",33.5389789,-7.6010823
Saham Immobilier,Saham,Casablanca,"villa Le Palais, 76 Rue Du Corail, Casablanca 21000, Morocco",33.5952224,-7.665853
Sanlam - Assurances Sidi Maarouf,Sanlam,Casablanca,"Résidence médina n° 2 imm.j, Route 1029، Casablanca 20000, Morocco",33.5274215,-7.6497921
Sanlam - Akmeb Assurances,Sanlam,Casablanca,"02Bis allée des sophoras, Place Tisi Ousli, Casablanca 20000, Morocco",33.6075976,-7.5398954
Sanlam - FZ Assurances,Sanlam,Casablanca,"81, boulevard Ali Yaata, ex Foum Lahcen - Lot n°34 Hay Smara, Casablanca 20000, Morocco",33.601369,-7.5332121
BO25 saham,Saham,Casablanca,"C9X8+WQ2, Bouskoura, Morocco",33.4497542,-7.633113
سانلام للتأمين,Saham,Casablanca,"Lotissement Communal, Lot 69, Casablanca 20000, Morocco",33.5225996,-7.6445572
Sanlam - Assurances Dahbi,Sanlam,Casablanca,"40, Boulevard Palestine - Lot Ben Hamdoune, Mohammédia 20650, Morocco",33.6863127,-7.3745935
Sanlam - Assurance Machroue Arrahma,Sanlam,Casablanca,"Machroue arrahma, lot 54 bloc 17, Casablanca 20000, Morocco",33.5355049,-7.7215341
Sanlam - Assurances Chahdia,Sanlam,Casablanca,"alia 2, rue 57, n° 25, Casablanca 20000, Morocco",33.5475449,-7.6829408
Sanlam - Assurances Al Ittifaq,Sanlam,Casablanca,"RDC IMM N°3 Groupe d'habitation Riad Sofia Groupe 4 n°116, Casablanca 20000, Morocco",33.5224909,-7.6797373
Sanlam - Assurances Al Jiha,Sanlam,Casablanca,"Cité Rachidia III n° 220, bloc B, 2ème étage en face, Station Petromin, Mohammédia 20650, Morocco",33.6849859,-7.3789484
Sanlam - Assurances Dinar,Sanlam,Casablanca,"route d'eljadida n°410 lissasfa 01, Casablanca 20000, Morocco",33.5320107,-7.6735532
Sanlam - Assurances Oudassur,Sanlam,Casablanca,"Angle Boulevard Abdelmoumen et rue Bachir Laalaj 1er étage Appartement N°1, Casablanca 20000, Morocco",33.5718472,-7.6268643
Sanlam - Agence ASM,Sanlam,Casablanca,"36 Boulevard Houcine Soussi, Casablanca 20000, Morocco",33.5894232,-7.520209
Sanlam - Assurances Assur'Pro,Sanlam,Casablanca,"Boulevard Sebta, magasin 3 immeuble 7 gh1 yasmine anfa, Mohammédia 20650, Morocco",33.6933307,-7.3763611
Sanlam - AV AL MANZAH,Sanlam,Casablanca,"74, Avenue Arrahmouni Boualam Lot Al Manzah, Casablanca 23000, Morocco",33.5604112,-7.5353734
Sanlam - Solidaire Assurance,Sanlam,Casablanca,"Sahat sraghna, 127, 129 Pl. Sraghna, Casablanca 20000, Morocco",33.5698485,-7.6013301
Sanlam - Assurances Nadassur,Sanlam,Casablanca,"Boulevard Abdelmoumen place charles nicolles imm.pasteur build, 2ème étage n°7, Casablanca 20000, Morocco",33.5734206,-7.6255392
Sanlam - Bureau Direct Assurance,Sanlam,Casablanca,"Imm. 21 Boulevard Colonel Driss Allam A côté de Poste Maroc, Casablanca 20000, Morocco",33.5620102,-7.5530957
Bureau de vente LE 25 Casablanca (SAHAM IMMOBILIER),Saham,Casablanca,"b4 Route de Bouskoura, Casablanca, Morocco",33.5111245,-7.6325261
Sanlam - Assurance Biladi,Sanlam,Casablanca,"N° 2, Bouskoura 27182, Morocco",33.4522636,-7.6489676
Sanlam - Salamate Assurances,Sanlam,Casablanca,"Av. du 10 Mars 1982, Casablanca 20670, Morocco",33.5591213,-7.5612046
Sanlam - Assurances Feddan El Kheir,Sanlam,Casablanca,"fdan el kheir n° 235, Casablanca 20000, Morocco",33.6106505,-7.5068766
Sanlam - Barzakh Assurances,Sanlam,Casablanca,"Boulevard Iben Zair Abdessalam Bloc Elkoudia 101 N° 2, Casablanca 20000, Morocco",33.584739,-7.5627975
Sanlam - Intermed Assurance,Sanlam,Casablanca,"153 Hassania 1 Alia, Bd de la Résistance, Mohammédia 20650, Morocco",33.6769643,-7.3940643
تأمينات سهام للتكنلوجيا - International Technology services,Saham,Casablanca,"6ème étage، 104 Bd Abdelmoumen, Dar-el-Beida 20042, Morocco",33.5787682,-7.6255886
سانلام للتأمين,Saham,Casablanca,"JG35+F33, Bd Mbarek Ben Boubker Hammadi, Casablanca 20300, Morocco",33.6036368,-7.4923182
Sanlam - Assurances Al Firdaous,Sanlam,Casablanca,"Ensemble résidentiel AlFirdaous, Imm 29 Mag 4 Oum Errabii - Hay, Casablanca 20000, Morocco",33.560541,-7.6718207
Sanlam - Assurances Al Oukhoua,Sanlam,Casablanca,"4 Avenue Allal Ben Abdellah, Mediouna, Morocco",33.4531874,-7.5162374
Sanlam - Assurances City,Sanlam,Casablanca,"n°5 angle boulevard Anoual & boulevard Bir Anzarane Centre commercial abdelmoumen ERAC, Casablanca 20000, Morocco",33.569719,-7.6276872
Wafa Assurance,Wafa assurance,Casablanca,"1 Bd Abdelmoumen, Casablanca 20250, Morocco",33.5826224,-7.6235639
Wafa Assurance,Wafa assurance,Casablanca,"185 Bd de Smara, Casablanca, Morocco",33.5396442,-7.5936449
Wafa Assurance AL HAY AL HASSANI,Wafa assurance,Casablanca,"Résidence Selma, Résidence Selma Oulfa، 102 Bd Oued Oum Rabia, Casablanca 20200, Morocco",33.5636515,-7.6682311
Bureau Direct BOUSKOURA WAFA ASSURANCE تأمين الوفاء وكالة بوسكورة,Wafa assurance,Casablanca,"F932+V2M, P3011, Bouskoura BOUSKOURA, Casablanca 20300, Morocco",33.4546515,-7.6499091
Wafa Assurance | تأمين الوفاء,Wafa assurance,Casablanca,"Numéro 141 lot Moulat Thami Taha2 Quartier el Oulfa Hay Hassani Arrahma Sidi Maarouf Casa Anfa Laymoune Ain Diab, Casablanca 20220, Morocco",33.5529117,-7.6898931
Wafa Assurance Assurance El Oualidi,Wafa assurance,Casablanca,"166 bis Angle Bd Omar El Khayam et, Rue Al Oukhouane, Casablanca 20250, Morocco",33.5655286,-7.6473367
Bureau Direct LISSASFA WAFA ASSURANCES تأمين الوفاء وكالة ليساسفة,Wafa assurance,Casablanca,"N° 216, 2eme etage , Bloc B, Lissasfa, Casablanca 20232, Morocco",33.5324184,-7.6712522
NOBLE ASSURANCE WAFA ASSURANCE,Wafa assurance,Casablanca,"HC3F+99W, Casablanca, Morocco",33.5534831,-7.5765614
Wafa assurance,Wafa assurance,Casablanca,"23 LOT WAFA 02 1ER ETAGE APPT B EN FACE DE LA CATHÉDRALE، Aïn Harrouda 28630, Morocco",33.638133,-7.449074
Wafa ASSURANCE OPTIMUM,Wafa assurance,Casablanca,"127 Bd Moulay Youssef, Casablanca 20250, Morocco",33.5981381,-7.6322781
WAFA Assurance NADIASSUR,Wafa assurance,Casablanca,"JG97+QGJ, Bd Allait Ibn Asaad, Casablanca 20250, Morocco",33.6194598,-7.4862298
Wafa IMA Assistance,Wafa assurance,Casablanca,"No.2 Lotissement Mandarona Imm Casablanca Business Center, Casablanca 20270, Morocco",33.539472,-7.6435856
Wafa Assurances Andalouss,Wafa assurance,Casablanca,"Rue Pierre Parent Quartier Fonciere, Casablanca, H9VR+QCR, Casablanca 20100, Morocco",33.5944955,-7.6089763
Wafa Assurance,Wafa assurance,Casablanca,"8 Lotissement Ennassr Lotissement Ennassr, Mohammedia, Mohammédia 20650, Morocco",33.6818079,-7.3826271
wafa assurance,Wafa assurance,Casablanca,"JF4V+VVQ, Casablanca 20250, Morocco",33.607222,-7.505278
Wafa assurance,Wafa assurance,Casablanca,"Unnamed Road, HGMC+GG8, Casablanca, Morocco",33.5837941,-7.4786601
تأمين الوفاء، تأمينات دار الحمراء، الحي الحسني.,Wafa assurance,Casablanca,"rue 4 hay missimi, Casablanca 20250, Morocco",33.5701723,-7.6712632
Wafa Assurance Dar Bouazza,Wafa assurance,Casablanca,"Lotissement Ansari, Tamaris 27223, Morocco",33.5220297,-7.8159092
تأمين الوفاء، الاقتصادية للتأمين، المعاريف.,Wafa assurance,Casablanca,"36 Boulevard Bir Anzarane, Casablanca, Morocco",33.5811303,-7.6379614
CHIHAB ASSURANCES,Wafa assurance,Casablanca,"BOUCHRA 11 IMMEUBLE C TRANCHE 1 NUMERO 19-03 AL AZHAR, Casablanca 20620, Morocco",33.5988321,-7.4887759
تأمين الوفاء، تأمينات بنزيت، الحي الحسني.,Wafa assurance,Casablanca,"H9C2+GHG, Bd Yacoub El Mansour, Casablanca, Morocco",33.5713157,-7.6485601
Assurance Mostafa el maani,Wafa assurance,Casablanca,"35 Rue Al Woroud, Casablanca 20250, Morocco",33.584409,-7.6211812
Wafa assurance تأمينات الوفاء,Wafa assurance,Casablanca,"22 Bd Oued Beht, Casablanca 20220, Morocco",33.5585828,-7.6779033
Wafa assurance,Wafa assurance,Casablanca,"JF3J+F4G, Bd Moulay Mohamed El Bouamrani, Casablanca 20250, Morocco",33.6036993,-7.519668
Wafa Assurance - Bureau Direct Stendhal,Wafa assurance,Casablanca,"Angle Bd.Stendhal, Res.Benber, Porte G, Rue Georges Sand, Casablanca 20390, Morocco",33.5768149,-7.6341933
Wafa Assurance,Wafa assurance,Casablanca,"H9PV+CRF, Bd de la Résistance, Casablanca 20250, Morocco",33.5860594,-7.6054477
Wafa Assurance,Wafa assurance,Casablanca,"2 Bd Mohamed Zerktouni, Casablanca 20140, Morocco",33.5830796,-7.6165948
Wafa Assurance,Wafa assurance,Casablanca,"H9RF+364, Bd Moulay Youssef, Casablanca 20250, Morocco",33.5901464,-7.6269175
ASSURANCES ESSADRI,Wafa assurance,Casablanca,"82 AVENUE DES FORCES AUXILIAIRES, Casablanca 20670, Morocco",33.5694804,-7.5580454
ASSURANCES LA GARE,Wafa assurance,Casablanca,"270 avenue al mahatta derb menjra, Casablanca 20250, Morocco",33.5751767,-7.5903643
Wafa assurance,Wafa assurance,Casablanca,"210 Bd Laymoune, Casablanca, Morocco",33.5406708,-7.6753661
Wafa assurance (mon assureur),Wafa assurance,Casablanca,"HC2J+HC5, Boulevard Al Joulane, Casablanca, Morocco",33.5513959,-7.5688936
Majdoubi Assur (Agence Wafa Assurance),Wafa assurance,Casablanca,"JGMX+MHH, Aïn Harrouda, Morocco",33.6341909,-7.4510019
WAKIL Assurances,Wafa assurance,Casablanca,"HCM9+JFX, Casablanca 20320, Morocco",33.5841217,-7.5812569
Assurance Oulad Saleh Bouskoura,Wafa assurance,Casablanca,"Lot Ennour N°113 ETG 1 Z.I Oulad Saleh Ennouacer, Casablanca 27182, Morocco",33.57308,-7.589776
Wafa assurence تأمينات الوفاء,Wafa assurance,Casablanca,"HC6M+4G4 Tribunal Adminstratif, Casablanca 20670, Morocco",33.5602506,-7.5661777
Assurances Ahmed Yassine,Wafa assurance,Casablanca,"79 Bd Mouad Bnou Jabal, Casablanca 20250, Morocco",33.6103778,-7.5123048
Ain Sebaa Assurances,Wafa assurance,Casablanca,"1 place tizi ousli, allée de la poste, Casablanca 20250, Morocco",33.6061697,-7.5383022
ASSURANCE GALLILEE,Wafa assurance,Casablanca,"95 Rue Taha Hussein, Casablanca 20250, Morocco",33.5901929,-7.6310741
ASSURANCES BINE ELOUIDANE,Wafa assurance,Casablanca,"315, 317 Bd Oued Oum Rabia, Casablanca 20220, Morocco",33.558572,-7.6780402
ASSURANCE RHIAT,Wafa assurance,Casablanca,"159, LOT HADDIOUI, BD, Av. Abou Bakr el Kadiri, Casablanca 20270, Morocco",33.5126924,-7.6562404
Assurances Derb Omar S.A.R.L.,Wafa assurance,Casablanca,"Rue De Strasbourg Ang. Rue Moha Ou Hammou N?52 Derb Omar, Casablanca 20100, Morocco",33.5924248,-7.6116104
AL WAKALA LITAAMINE,Wafa assurance,Casablanca,"HFJ4+3H3, Casablanca 20250, Morocco",33.5801291,-7.5435745
Assurance Alkhalil,Wafa assurance,Casablanca,"Bd Hassan II, Mohammédia 20650, Morocco",33.7005727,-7.3790651
Assurance wafaa,Wafa assurance,Casablanca,"FF3M+6QF, P3034, Mediouna, Morocco",33.453059,-7.5155632
Assurances Safaa Mrani,Wafa assurance,Casablanca,"Bd Victor Hugo, Casablanca 20100, Morocco",33.5787178,-7.6096391
ASSURANCES ATTASSAHOUL,Wafa assurance,Casablanca,"H9X4+PQJ, Casablanca 20250, Morocco",33.5993264,-7.6431187
Assurance ELKODIA,Wafa assurance,Casablanca,"120 Bd de la Grande Ceinture, Casablanca 20250, Morocco",33.5825525,-7.5622228
Yamna Assurances,Wafa assurance,Casablanca,"26, Bd Brahim Roudani, 3?Et., Grand Casablanca, 20000, Casablanc, Casablanca 20100, Morocco",33.5768232,-7.6381237
Assurance voyage wafa ima casablanca,Wafa assurance,Casablanca,"52 Bd Abdelmoumen, Casablanca 20360, Morocco",33.5799862,-7.6252511
Al Alamia Assurances,Wafa assurance,Casablanca,"179 Boulevard Taza Hay Moulay Abdellah, Casablanca, Casablanca 20100, Morocco",33.5462603,-7.5953808
تأمين الوفاء، تأمينات بالمريس، المعاريف.,Wafa assurance,Casablanca,"H997+V9M، Rue Théodore de Banville، Dar-el-Beida, Morocco",33.5697192,-7.636566
Pyramides Assurances,Wafa assurance,Casablanca,"Ex H, 77-79 Avenue Souhaib Erroumi، Dar-el-Beida 20100, Morocco",33.6040893,-7.5119116
Wafa Assurance,Wafa assurance,Casablanca,"7CF7+5FF, Berrechid, Morocco",33.2729309,-7.5863321
Allianz Maroc assurance bentabit,ALLIANZ,Tangier,"N2, Tanger 90060, Morocco",35.7623021,-5.7951246
Allianz Taawid Auto Tanger,ALLIANZ,Tangier,"107 Rue RGAIA L.SALIMA LT 26 LOCAL 90000 Tanger, Tanger 90060, Maroc, Tanger 90060, Morocco",35.755556,-5.7982966
Allianz Assurance Bureau Direct,ALLIANZ,Tangier,"Q69P+PQG, Tangier, Morocco",35.7693053,-5.7630513
Assrances Majjout ALLIANZ,ALLIANZ,Tangier,"21 complexe fettah، Num 9 B MESNANA، Tanger 90000, Morocco",35.7556865,-5.852951
Assurances Cherradi,ALLIANZ,Tangier,"Av. Moulay Rachid, Tanger 90060, Morocco",35.7738609,-5.8290734
Ste Tangeroise D'Assurance,ALLIANZ,Tangier,"Q692+82G، Rue Ibn Achir، Tanger 90060, Morocco",35.7683102,-5.799931
Assurances AARAB ABDESSAMAD ALLIANZ,ALLIANZ,Tangier,"1er étage -n° 1, Résidence la colombe, Quartier Slaoui, Tétouan 93000, Morocco",35.5696915,-5.3861559
Allianz Seguros - Agente Juan Francisco Diaz Navarro,ALLIANZ,Tangier,"Prolong, Av. Virgen del Carmen, 54, 11204 Algeciras, Cádiz, Spain",36.1443046,-5.4541298
Allianz Seguros - Agente Jeronimo Serrano Molina,ALLIANZ,Tangier,"plaza mayor portal oficin, 1, 11202 Algeciras, Cádiz, Spain",36.1378763,-5.4528826
DETROIT PLUS,ALLIANZ,Tangier,"Km 4, Rte de Tetouan, Tanger 90000, Morocco",35.741549,-5.7734432
Assurance Zurich - ACHGHAF,ALLIANZ,Tangier,"HJHV+5F6, Tetouan, Morocco",35.5779231,-5.356354
Allianz Seguros - Agente Juan Manuel Lobato Salguero,ALLIANZ,Tangier,"AVDA. ROSA GARCIA LOPEZ CEPERO, 11-A, 11370 Los Barrios, Cádiz, Spain",36.1865447,-5.488076
Allianz,ALLIANZ,Tangier,"Unnamed Road, 5VJ4+M8H, Larache, Morocco",35.1816923,-6.1441484
Assurance Azdine تأمينات عزالدين,ALLIANZ,Tangier,"Avenue Royaume Arabie Saoudite Quartier، N 3216، Cimetière Sidi Bouhaja, Tanger 90000, Morocco",35.7428018,-5.8135872
Galaxy Assurances,ALLIANZ,Tangier,"Rue, Tanger 90000, Morocco",35.7763651,-5.8012426
Amchachti Assurances.,ALLIANZ,Tangier,"Rue Lafayette, Tanger 90000, Morocco",35.7768297,-5.8100182
Allianz Seguros - Agente Manuel Maria Martin-Madariaga Castro,ALLIANZ,Tangier,"C. Islas Baleares, 59, 11160 Barbate, Cádiz, Spain",36.190627,-5.920817
Allianz Seguros - Agente Jose Antonio Jaques Nuche,ALLIANZ,Tangier,"Av. Almirante León Herrero, 31, 11100 San Fernando, Cádiz, Spain",36.4644391,-6.2023206
Allianz Seguros - Agente Andres Fernandez Cuevas,ALLIANZ,Tangier,"Carretera de Cadiz, ESCOLLERA, 188, 29600 Marbella, Málaga, Spain",36.507965,-4.883282
LiV Seguros - Allianz Estepona,ALLIANZ,Tangier,"C. Caravaca, 66, 1D, 29680 Estepona, Málaga, Spain",36.4247465,-5.1487169
Allianz Seguros - Agente Rocio Panes Rodriguez,ALLIANZ,Tangier,"Calle Ntra. Sra. de los Remedios, 15, 11130 Chiclana de la Frontera, Cádiz, Spain",36.421165,-6.148929
Allianz seguros - Agente Maxmart Broker,ALLIANZ,Tangier,"C. Susana Marcos, 1, 11204 Algeciras, Cádiz, Spain",36.1426859,-5.4501303
Allianz Seguros - Agente Francisco Javier Guerra Cebada,ALLIANZ,Tangier,"Pl. Santo Cristo, 10, Local 2, 11130 Chiclana de la Frontera, Cádiz, Spain",36.416483,-6.1459842
Allianz Assurance,ALLIANZ,Tangier,"RWGH+CP9, P1, Khémisset, Morocco",33.8260373,-6.0706456
Assurance Allianz *AMZIL,ALLIANZ,Tangier,"9F33+3QG, 11 Av. Moulay Ali Cherif, Inezgane 80000, Morocco",30.3526575,-9.5454981
ATLANTA Assurance TANGER BOULEVARD DES ASSURANCES,AtlantaSanad,Tangier,"6, Rue Moussa Ibn Noussair, Edifice Ibnou Sina 10, 1° étage N°7، Tanger 90000, Morocco",35.779276,-5.809263
Assurances AtlantaSANAD Chourouk Chams تأمينات أطلنطاسند,AtlantaSanad,Tangier,"à, côté d Orange, 99 Av. Imam Mouslim, Tanger, Morocco",35.7856294,-5.8298447
ASSURANCES KHATIBتامينات الخطيب,AtlantaSanad,Tangier,"Rue de Fès، Tanger 90060, Morocco",35.7689777,-5.8144787
AtlantaSanad Assurance,AtlantaSanad,Tangier,"EN FACE DU LYCÉE RÉGNAULT, 16 Rue Omar Al Khayam, Tanger, Morocco",35.7784482,-5.8090747
LA IBERICA D'ASSURANCES Agent général AtlantaSanad à Tanger,AtlantaSanad,Tangier,"N°77 Av. Ben Abi Zaraa, Tanger 90100, Morocco",35.7609917,-5.8338879
Atlanta Sanad,AtlantaSanad,Tangier,"Q53V+554, R. Moulay Ali Charif, Tanger 90060, Morocco",35.7529371,-5.8074583
Assurances Bitelmal (Atlanta Assurance),AtlantaSanad,Tangier,"Place ligue arabe, bv Moulay Youssef,résidence Ouchikh N15 Tanger، Tanger 90000, Morocco",35.7701932,-5.8045451
Atlanta assurance,AtlantaSanad,Tangier,"P4P5+8MP, Tangier, Morocco",35.7358498,-5.890794
AtlantaSanad Assurance,AtlantaSanad,Tangier,"Route de Sebta, en face de Marjane, JM37+CFX, BP4118،, Tétouan 93000, Morocco",35.603618,-5.3362807
تامينات اطلنطا سند,AtlantaSanad,Tangier,"Av. Tariq Ibn Ziyad, M'diq, Morocco",35.683711,-5.3218657
ASSURANCE FLEURA,AtlantaSanad,Tangier,"Q58G+W57, Tangier 90060, Morocco",35.7672918,-5.824577
ATLANTA SANAD ASSURANCES,AtlantaSanad,Tangier,"154 LOTISSEMENT EL, Larache 92000, Morocco",35.172429,-6.1424696
Maghreb Imtiaz Assurances (Miassur),AtlantaSanad,Tangier,"1°ét. n° 1, 1 Pl. du Maroc, Tanger 90060, Morocco",35.7679239,-5.8148243
HAJJAJ ASSURANCES,AtlantaSanad,Tangier,"Lotissemant Elanbar Avenue Aicha moussafir n 11, Tanger 90060, Morocco",35.7415255,-5.8058148
Axa Assurance,AXA,Tangier,"Q55H+H9J, Tangier 90060, Morocco",35.7589636,-5.8216189
Axa assurance boufrouri rais,AXA,Tangier,"n° 2, résidence hanae, Rue abi hassan chadili, Tanger 90000, Morocco",35.769444,-5.807358
SAMA ASSURANCES AXA,AXA,Tangier,"Angle Av. Hafid Ibn Abdelbar, Q5CJ+CC8, Rue Oued Eddahab, Tanger 90060, Morocco",35.7710327,-5.8189314
TangerSur Assurance,AXA,Tangier,"Avenue Al Qods Lot Al Majd Imm 185 Benimakada Aouama, Tanger 90060, Morocco",35.7387021,-5.8004649
Axa assurance plaza toro,AXA,Tangier,"N 35 Plaza toro, coligio anternado, rue, 5Tanger 90000, Morocco",35.7600994,-5.7943491
AL KOUFA ASSURANCE Axa TANGER,AXA,Tangier,"Avenue d'Espagne, n°9, Rés Hajar RDC, Rue, Tanger 90000, Morocco",35.7742413,-5.7965719
axa assurance maroc بوزكري جلول,AXA,Tangier,"P5V8+QV5, Bd Royaume d'Arabie Saoudite, Tanger, Morocco",35.7443081,-5.83283
FLORENCIA Assurances sarl ( Agent AXA ASSURANCE Maroc),AXA,Tangier,"84, Rue Rahal Ben Ahmed Bendibane Florencia, Tanger 90000, Morocco",35.7528283,-5.8147336
Axa Assurance,AXA,Tangier,"28 AV ALLAL BEN ABDELLAH 1ER ETAGE APPT N°3، Tanger, Morocco",35.7783763,-5.8096413
FLORENCIA Assurances sarl,AXA,Tangier,"Q55H+C9H, Av. Martyr El Alami Taghzouti, Tanger 90060, Morocco",35.7585628,-5.8215255
AXA ASSURANCE,AXA,Tangier,"Q52X+63M, Tangier 90060, Morocco",35.7505895,-5.8023403
assurances tanger,AXA,Tangier,"58 R. Moulay Ali Charif, Tanger 90070, Morocco",35.7517745,-5.8036996
AXA Crédit Tanger,AXA,Tangier,"résidence Halima, N° 3 Rue El Hariri, Tanger 90000, Morocco",35.7755267,-5.8055609
Star Assurances,AXA,Tangier,"28, Bd. Allal Ben Abdellah, 1° Ét Appt. N° 3, Tanger, Tanger 90000, Morocco",35.77779,-5.809997
Assurances Al Boughaz,AXA,Tangier,"3 Av. Moulay Youssef, Tanger 40000, Morocco",35.7706723,-5.81011
AGMA Tanger,AXA,Tangier,"Q5FX+XM3 Leonore Office, Av. Louis Van Beethoven, Tanger 90000, Morocco",35.7748912,-5.8008245
Assurances Akbib,AXA,Tangier,"Q5HR+72C, Rue Allal Ben Abdellah, Tanger, Morocco",35.7781794,-5.8099815
axa assurances 44-A,AXA,Tangier,"Villa Bouazza N° 1,، Av. Abdelkhalek Torres, Tétouan, Morocco",35.5748666,-5.3441887
AXA Assurance,AXA,Tangier,"HJGR+42Q, Av. des FAR, Tétouan, Morocco",35.5753263,-5.3598967
AXA Assurance Mdiq,AXA,Tangier,"N° 1 QUARTIER OCEAN BLVRD MLY IDRISS ZARHOUN, M'diq 93200, Morocco",35.682055,-5.3268079
Assurances,AXA,Tangier,"Q5CW+5P3, Av. Louis Van Beethoven, Tanger 90060, Morocco",35.7703869,-5.8032109
AXA Insurance,AXA,Tangier,"RJWW+76M, Fnideq, Morocco",35.8456786,-5.3544939
AXA Seguros - DOLORES CAMPOS MENDIETA,AXA,Tangier,"Av. Virgen de la Palma, 11203 Algeciras, Cádiz, Spain",36.1357367,-5.4586845
LEADER ASSURANCES,AXA,Tangier,"AVENUE DES FAR RÉSIDENCE AMINA, HJMX+289, Tétouan 93000, Morocco",35.582535,-5.351656
AXA Oficina Seguros Torres & Puerto Mediadores (Algeciras) - Agencia Exclusiva,AXA,Tangier,"C. Sevilla, 41, Bajo, 11201 Algeciras, Cádiz, Spain",36.1314159,-5.4489673
Axa assurance AYA SUR,AXA,Tangier,"Av. Sidi Al Mandri, Tétouan, Morocco",35.5690978,-5.3722705
AXA Oficina Seguros Miguel & M. A. Torres (Ceuta) - Agencia Exclusiva,AXA,Tangier,"P.º del Revellín, 22, 51001 Ceuta, Spain",35.8876728,-5.3114852
AXA Oficina Seguros Jimenez Recio & Bernal (Cádiz) - Agencia Exclusiva,AXA,Tangier,"Av. Constitución de 1812, 2, 11008 Cádiz, Spain",36.5178669,-6.2807141
ASSURANCE ARSASSUR,AXA,Tangier,"50 Av. Allal Al Fassi, Tétouan, Morocco",35.5892199,-5.3437603
LA FIERTE D'ASSURANCE,AXA,Tangier,"1ére étage, Résidence Ahlam, Av. Abdelkrim El Khatib, Tétouan 93040, Morocco",35.5894311,-5.3354021
AXA Oficina Seguros Plazuela de San Carlos (Chiclana de la Frontera) - Agencia Exclusiva,AXA,Tangier,"Plaza San Carlos 1, C. Huerta Chica, 3, 11130 Chiclana de la Frontera, Cádiz, Spain",36.4191125,-6.1455428
axa assurance bureau direct oued laou,AXA,Tangier,"Av. Hassan II, Oued Laou 93000, Morocco",35.1939363,-6.1516574
AXA Agencia de Seguros 1988 RUMAR (Estepona) - Agencia exclusiva,AXA,Tangier,"29680 MALAGA, Málaga, Spain",36.4238797,-5.1521855
AXA Assurance,AXA,Tangier,"JPGC+JC6, Av. Moulay Rachid, Martil, Morocco",35.6265119,-5.2788774
Axa,AXA,Tangier,"Av. los Canos, 30, 11360 Pueblo Nuevo, Cádiz, Spain",36.2938734,-5.3021958
AXA Assurances,AXA,Tangier,"5RWW+PR, Larache, Morocco",35.1968274,-6.1530732
AXA,AXA,Tangier,"2XCG+2JG, Rue Zaryab, Fès, Morocco",34.020066,-5.0234181
AXA Oficina Seguros Cecal Asesores (Conil de la Frontera) - Agencia Exclusiva,AXA,Tangier,"C. Baleares, 12, 11140 Conil de la Frontera, Cádiz, Spain",36.2796889,-6.085455
Seguros Axa-Yáñez & Sabir Seguros e Inversiones,AXA,Tangier,"C. Pereira, 3, BAJO, 11009 Cádiz, Spain",36.5114464,-6.2808751
MAMDA/MCMA assurance placa toro Tanger,MAMDA,Tangier,"Rte de Tetouan, Tanger 90060, Morocco",35.763054,-5.7958118
MAMDA MCMA EL AOUAMA,MAMDA,Tangier,"75 Quartier Al Majd, Tanger 90060, Morocco",35.7468653,-5.7983102
Mamda Mcma Tanger 2,MAMDA,Tangier,"angle rue farabi, immeuble méditerranée, 7 rdc Av. Youssef Ibn Tachfine, Tanger 90040, Morocco",35.7783807,-5.8028109
Mamda Mcma Placa Toro,MAMDA,Tangier,"rdc, collegio internado, 35 lotissement, Tanger 90001, Morocco",35.76719,-5.7965
Mamda Mcma Aouama,MAMDA,Tangier,"rdc de l'immeuble, ali chérif, R. Moulay Ali Charif, Tanger 90001, Morocco",35.7553154,-5.7991052
Mamda,MAMDA,Tangier,"P4J9+72R, Av. Moulay Rachid, Tanger, Morocco",35.7307253,-5.8824701
MCMA - Mutuelle Centrale Marocaine d'Assurances,MAMDA,Tangier,"Rue Al Farabi et, Q5HW+9WP, Av. Youssef Ibn Tachfine, Tanger, Morocco",35.7784688,-5.8026738
Mamda-Mcma Tetouan,MAMDA,Tangier,"Résidence Florence, Av. des FAR, Tétouan, Morocco",35.5826933,-5.3515115
MAMDA - MCMA,MAMDA,Tangier,"n189, lotissement, Larache 92000, Morocco",35.1720078,-6.1435051
MAMDA : Mutuelle Agricole Marocaine d'Assurance.,MAMDA,Tangier,"Route de larache Avenue Attahrir, Face Café temsamani, Ksar El-Kébir, Morocco",35.002786,-5.9120127
Mamda Mcma Ksar Kbir,MAMDA,Tangier,"lotissement atta allah lot n36, 361 rdc, propriété bouhout, Ksar El-Kébir 92150, Morocco",35.019083,-5.909209
